code,name,ipo_time,sum_share,fluent_share,industry,city,board
000897,津滨发展,1999-04-22,16.17272234,16.17244634,房地产,深圳,主板
000898,鞍钢股份,1997-12-25,79.72311972,79.55777433,制造业,深圳,主板
000899,赣能股份,1997-11-26,9.7567776,9.7567626,水电煤气,深圳,主板
000900,现代投资,1999-01-28,15.17828334,15.17760834,运输仓储,深圳,主板
000901,航天科技,1999-04-01,7.98201406,7.98193381,制造业,深圳,主板
000902,新洋丰,1999-04-08,12.54732942,11.35645923,制造业,深圳,主板
000903,云内动力,1999-04-15,19.70420857,19.20261648,制造业,深圳,主板
000905,厦门港务,1999-04-29,7.41809597,7.41808097,批发零售,深圳,主板
000906,浙商中拓,1999-07-07,6.99491979,6.92951064,商务服务,深圳,主板
000908,景峰医药,1999-02-03,8.79774351,7.88907887,制造业,深圳,主板
000909,ST数源,1999-05-07,4.538286,3.87423864,房地产,深圳,主板
000910,大亚圣象,1999-06-30,5.473975,5.47115,制造业,深圳,主板
000911,广农糖业,1999-05-27,4.00319818,3.24080937,制造业,深圳,主板
000912,泸天化,1999-06-03,15.68,15.68,制造业,深圳,主板
000913,钱江摩托,1999-05-14,5.27191,4.5732605,制造业,深圳,主板
000915,华特达因,1999-06-09,2.34331485,2.34207235,制造业,深圳,主板
000917,电广传媒,1999-03-25,14.17556338,14.17459363,信息技术,深圳,主板
000919,金陵药业,1999-11-18,5.11136,5.03881475,制造业,深圳,主板
000920,沃顿科技,1999-06-16,4.72621118,4.219775,制造业,深圳,主板
000921,海信家电,1999-07-13,9.28345562,9.02832292,制造业,深圳,主板
000922,佳电股份,1999-06-18,5.95858553,5.87101253,制造业,深圳,主板
000923,河钢资源,1999-07-14,6.52728961,6.27895729,采矿业,深圳,主板
000925,众合科技,1999-06-11,5.56328062,5.48134717,制造业,深圳,主板
000926,福星股份,1999-06-18,11.38475688,9.00872773,房地产,深圳,主板
000927,中国铁物,1999-07-27,60.50353641,60.50350581,商务服务,深圳,主板
000928,中钢国际,1999-03-12,14.34644621,14.34627071,建筑业,深圳,主板
000929,兰州黄河,1999-06-23,1.85766,1.85754223,制造业,深圳,主板
000930,中粮科技,1999-07-12,18.64720561,18.56320075,制造业,深圳,主板
000931,中 关 村,1999-07-12,7.53126982,7.46029532,制造业,深圳,主板
000932,华菱钢铁,1999-08-03,69.08632499,69.08546583,制造业,深圳,主板
000933,神火股份,1999-08-31,22.49708409,22.38465339,制造业,深圳,主板
000935,四川双马,1999-08-24,7.63440333,7.63440333,制造业,深圳,主板
000936,华西股份,1999-08-10,8.86012887,8.85887337,制造业,深圳,主板
000937,冀中能源,1999-09-09,35.3354685,29.06596767,采矿业,深圳,主板
000938,紫光股份,1999-11-04,28.60079874,28.60079874,制造业,深圳,主板
000948,南天信息,1999-10-14,3.94360697,3.85944338,信息技术,深圳,主板
000949,新乡化纤,1999-10-21,14.66727778,14.03194592,制造业,深圳,主板
000950,重药控股,1999-09-16,17.28184696,17.27870071,批发零售,深圳,主板
000951,中国重汽,1999-11-25,11.7486936,11.7486936,制造业,深圳,主板
000952,广济药业,1999-11-12,3.53860939,3.43987615,制造业,深圳,主板
000953,河化股份,1999-12-02,3.66122195,3.66122195,制造业,深圳,主板
000955,欣龙控股,1999-12-09,5.38395,5.37652625,制造业,深圳,主板
000957,中通客车,2000-01-13,5.92903936,5.92903936,制造业,深圳,主板
000958,电投产融,1999-12-23,53.8341852,53.8339602,水电煤气,深圳,主板
000959,首钢股份,1999-12-16,77.94611605,60.13305341,制造业,深圳,主板
000960,锡业股份,2000-02-21,16.45801952,16.45801952,制造业,深圳,主板
000961,中南建设,2000-03-01,38.26558901,38.08823976,房地产,深圳,主板
000962,东方钽业,2000-01-20,5.05228262,4.40832644,制造业,深圳,主板
000963,华东医药,2000-01-27,17.54425348,17.50903988,批发零售,深圳,主板
000965,天保基建,2000-04-06,11.09830895,11.09830895,房地产,深圳,主板
000966,长源电力,2000-03-16,27.49327699,13.07951301,水电煤气,深圳,主板
000967,盈峰环境,2000-03-30,31.7950667,31.78034201,制造业,深圳,主板
000968,蓝焰控股,2000-06-22,9.6750266,9.6750266,采矿业,深圳,主板
000969,安泰科技,2000-05-29,10.50788097,10.26000346,制造业,深圳,主板
000970,中科三环,2000-04-20,12.15725773,12.13988896,制造业,深圳,主板
000971,ST高升,2000-04-27,10.48590126,8.49486906,信息技术,深圳,主板
000972,中基健康,2000-09-26,7.71283579,7.71272604,制造业,深圳,主板
000973,佛塑科技,2000-05-25,9.67423171,9.67423171,制造业,深圳,主板
000975,银泰黄金,2000-06-08,27.76722265,24.86667195,采矿业,深圳,主板
000976,ST华铁,2000-06-01,15.95678796,15.91735604,制造业,深圳,主板
000977,浪潮信息,2000-06-08,14.72135122,14.70366879,制造业,深圳,主板
000978,桂林旅游,2000-05-18,4.6813,3.60080125,公共环保,深圳,主板
000980,众泰汽车,2000-06-16,50.42547739,44.16536773,制造业,深圳,主板
000981,山子股份,2000-06-22,99.97470888,65.02555687,制造业,深圳,主板
000982,中银绒业,2000-07-06,42.61877053,42.61874803,制造业,深圳,主板
000983,山西焦煤,2000-07-26,56.77101059,46.40210998,采矿业,深圳,主板
000985,大庆华科,2000-07-26,1.296395,1.296395,制造业,深圳,主板
000987,越秀资本,2000-07-18,50.17132462,50.15034609,金融业,深圳,主板
000988,华工科技,2000-06-08,10.05502707,10.04985657,制造业,深圳,主板
000989,九 芝 堂,2000-06-28,8.55942012,6.94034953,制造业,深圳,主板
000990,诚志股份,2000-07-06,12.15237535,12.15236335,制造业,深圳,主板
000993,闽东电力,2000-07-31,4.57951455,4.39747572,水电煤气,深圳,主板
000995,皇台酒业,2000-08-07,1.77408,1.77408,制造业,深圳,主板
000996,*ST中期,2000-07-18,3.45,3.45,批发零售,深圳,主板
000997,新 大 陆,2000-08-07,10.32062937,10.26361151,信息技术,深圳,主板
000998,隆平高科,2000-12-11,13.16970298,13.15050546,农林牧渔,深圳,主板
000999,华润三九,2000-03-09,9.88184,9.78395308,制造业,深圳,主板
001201,东瑞股份,2021-04-28,2.57784001,0.91828422,农林牧渔,深圳,主板
001202,炬申股份,2021-04-29,1.288,0.40222,运输仓储,深圳,主板
001203,大中矿业,2021-05-10,15.08021588,4.33501349,采矿业,深圳,主板
001205,盛航股份,2021-05-13,1.70977333,1.17364977,运输仓储,深圳,主板
001206,依依股份,2021-05-18,1.84893808,0.89673238,制造业,深圳,主板
001207,联科科技,2021-06-23,2.02355964,0.83392653,制造业,深圳,主板
001208,华菱线缆,2021-06-24,5.34424,2.48072747,制造业,深圳,主板
001209,洪兴股份,2021-07-23,1.3152272,0.40287859,制造业,深圳,主板
001210,金房能源,2021-07-29,1.08897692,0.51943884,水电煤气,深圳,主板
001211,双枪科技,2021-08-05,0.72,0.37791502,制造业,深圳,主板
001212,中旗新材,2021-08-23,1.17873053,0.54818178,制造业,深圳,主板
001213,中铁特货,2021-09-08,44.44444444,10.44444444,运输仓储,深圳,主板
001215,千味央厨,2021-09-06,0.99390923,0.45747983,制造业,深圳,主板
001216,华瓷股份,2021-10-19,2.518667,0.629667,制造业,深圳,主板
001217,华尔泰,2021-09-29,3.3187,1.32930769,制造业,深圳,主板
001218,丽臣实业,2021-10-15,1.3166,0.7413875,制造业,深圳,主板
001219,青岛食品,2021-10-21,1.499875,0.75812526,制造业,深圳,主板
001222,源飞宠物,2022-08-18,1.9089,0.78545225,制造业,深圳,主板
001223,欧克科技,2022-12-12,0.6668,0.1668,制造业,深圳,主板
001225,和泰机电,2023-02-22,0.646668,0.161668,制造业,深圳,主板
001226,拓山重工,2022-06-22,0.746667,0.186667,制造业,深圳,主板
001227,兰州银行,2022-01-17,56.95697168,27.68039227,金融业,深圳,主板
001228,永泰运,2022-04-29,1.03864609,0.54864609,商务服务,深圳,主板
001229,魅视科技,2022-08-08,1.0,0.29405909,制造业,深圳,主板
001230,劲旅环境,2022-07-15,1.11393348,0.45211362,公共环保,深圳,主板
001231,农心科技,2022-08-19,1.0,0.368365,制造业,深圳,主板
001234,泰慕士,2022-01-11,1.066667,0.290667,制造业,深圳,主板
001236,弘业期货,2022-08-05,7.58077778,3.26435656,金融业,深圳,主板
001238,浙江正特,2022-09-19,1.1,0.31977125,制造业,深圳,主板
001239,永达股份,2023-12-12,2.4,0.47786439,制造业,深圳,主板
001255,博菲电气,2022-09-30,0.8,0.19999925,制造业,深圳,主板
001256,炜冈科技,2022-12-05,1.42612558,0.4084288,制造业,深圳,主板
001258,立新能源,2022-07-27,9.33333334,4.68712334,水电煤气,深圳,主板
001259,利仁科技,2022-08-31,0.73588888,0.21928888,制造业,深圳,主板
001260,坤泰股份,2023-02-16,1.15,0.3175,制造业,深圳,主板
001266,宏英智能,2022-02-28,1.03416,0.352716,制造业,深圳,主板
001267,汇绿生态,2021-11-17,7.79671428,3.61240288,建筑业,深圳,主板
001268,联合精密,2022-06-30,1.07933334,0.37124609,制造业,深圳,主板
001269,欧晶科技,2022-09-30,1.92395876,0.8388877,制造业,深圳,主板
001270,铖昌科技,2022-06-06,1.56538124,0.77993818,制造业,深圳,主板
001278,一彬科技,2023-03-08,1.237334,0.309334,制造业,深圳,主板
001282,三联锻造,2023-05-24,1.1336,0.2838,制造业,深圳,主板
001283,豪鹏科技,2022-09-05,0.82293639,0.5725106,制造业,深圳,主板
001286,陕西能源,2023-04-10,37.5,7.5,水电煤气,深圳,主板
001287,中电港,2023-04-10,7.59900097,1.89975024,批发零售,深圳,主板
001288,运机集团,2021-11-01,1.6,0.61494175,制造业,深圳,主板
001289,龙源电力,2022-01-24,50.41934164,3.45574164,水电煤气,深圳,主板
001296,长江材料,2021-12-24,1.06859233,0.37680965,制造业,深圳,主板
001298,好上好,2022-10-31,1.41288,0.61796981,批发零售,深圳,主板
001299,美能能源,2022-10-31,1.87579697,0.51265439,水电煤气,深圳,主板
001300,三柏硕,2022-10-19,2.43775914,0.66219087,制造业,深圳,主板
001301,尚太科技,2022-12-28,2.607506,1.600136,制造业,深圳,主板
001306,夏厦精密,2023-11-16,0.62,0.15185312,制造业,深圳,主板
001308,康冠科技,2022-03-18,6.85980338,0.76758858,制造业,深圳,主板
001309,德明利,2022-07-01,1.132478,0.67075558,制造业,深圳,主板
001311,多利科技,2023-02-27,1.83733334,0.45932834,制造业,深圳,主板
001313,粤海饲料,2022-02-16,7.0,2.18092001,制造业,深圳,主板
001314,亿道信息,2023-02-14,1.419991,0.351115,制造业,深圳,主板
001316,润贝航科,2022-06-24,0.82213,0.27015325,批发零售,深圳,主板
001317,三羊马,2021-11-30,0.8004,0.29379282,运输仓储,深圳,主板
001318,阳光乳业,2022-05-20,2.8266,0.7706,制造业,深圳,主板
001319,铭科精技,2022-05-12,1.414,0.60967,制造业,深圳,主板
001322,箭牌家居,2022-10-26,9.70122,1.656128,制造业,深圳,主板
001323,慕思股份,2022-06-23,4.0001,0.779325,制造业,深圳,主板
001324,长青科技,2023-05-22,1.38,0.345,制造业,深圳,主板
001326,联域股份,2023-11-09,0.732,0.17931931,制造业,深圳,主板
001328,登康口腔,2023-04-10,1.721738,0.430435,制造业,深圳,主板
001330,博纳影业,2022-08-18,13.74518984,10.55178085,文化传播,深圳,主板
001331,胜通能源,2022-09-08,1.68,0.42,水电煤气,深圳,主板
001332,锡装股份,2022-09-20,1.08,0.27,制造业,深圳,主板
001333,光华股份,2022-12-08,1.28,0.44,制造业,深圳,主板
001336,楚环科技,2022-07-25,0.803735,0.2855726,制造业,深圳,主板
001337,四川黄金,2023-03-03,4.2,0.6,采矿业,深圳,主板
001338,永顺泰,2022-11-16,5.01730834,2.35954481,制造业,深圳,主板
001339,智微智能,2022-08-15,2.49744,0.70960875,制造业,深圳,主板
001358,兴欣新材,2023-12-21,0.88,0.21557325,制造业,深圳,主板
001360,南矿集团,2023-04-10,2.04,0.51,制造业,深圳,主板
001366,播恩集团,2023-03-07,1.6068,0.4035,制造业,深圳,主板
001367,海森药业,2023-04-10,0.68,0.17,制造业,深圳,主板
001368,通达创智,2023-03-13,1.138676,0.28,制造业,深圳,主板
001373,翔腾新材,2023-06-01,0.68686888,0.17171722,制造业,深圳,主板
001376,百通能源,2023-11-03,4.609,0.4609,水电煤气,深圳,主板
001378,德冠新材,2023-10-30,1.333336,0.31490641,制造业,深圳,主板
001379,腾达科技,2024-01-19,2.0,0.48998084,制造业,深圳,主板
001380,华纬科技,2023-05-16,1.2888,0.3222,制造业,深圳,主板
001387,雪祺电气,2024-01-11,1.3676,0.33505613,制造业,深圳,主板
001696,宗申动力,1997-03-06,11.4502692,8.91339725,制造业,深圳,主板
001872,招商港口,1993-05-05,23.19283991,17.42574454,运输仓储,深圳,主板
001896,豫能控股,1998-01-22,15.2578133,13.2078133,水电煤气,深圳,主板
001914,招商积余,1994-09-28,10.6034606,10.6034276,房地产,深圳,主板
001965,招商公路,2017-12-25,65.75601762,65.75601762,运输仓储,深圳,主板
001979,招商蛇口,2015-12-30,90.60836177,77.38001534,房地产,深圳,主板
002001,新 和 成,2004-06-25,30.90907356,30.54497404,制造业,深圳,主板
002002,ST鸿达,2004-06-25,31.22111636,31.002756,制造业,深圳,主板
002003,伟星股份,2004-06-25,11.69270553,8.7290824,制造业,深圳,主板
002004,华邦健康,2004-06-25,19.79919191,18.82251504,制造业,深圳,主板
002005,ST德豪,2004-06-25,17.52424858,17.52424858,制造业,深圳,主板
002006,精工科技,2004-06-25,4.5516,4.5516,制造业,深圳,主板
002007,华兰生物,2004-06-25,18.28780926,15.73911894,制造业,深圳,主板
002008,大族激光,2004-06-25,10.52193,9.79283962,制造业,深圳,主板
002009,天奇股份,2004-06-29,4.07766707,3.73607228,制造业,深圳,主板
002010,传化智联,2004-06-29,27.87970508,27.80979606,商务服务,深圳,主板
002011,盾安环境,2004-07-05,10.56626982,9.1631218,制造业,深圳,主板
002012,凯恩股份,2004-07-05,4.6762547,4.66537641,制造业,深圳,主板
002014,永新股份,2004-07-08,6.12491866,6.04099376,制造业,深圳,主板
002015,协鑫能科,2004-07-08,16.23324614,16.23324614,水电煤气,深圳,主板
002016,世荣兆业,2004-07-08,8.09095632,8.09095632,房地产,深圳,主板
002017,东信和平,2004-07-13,5.80431909,5.79174427,制造业,深圳,主板
002019,亿帆医药,2004-07-13,12.26024827,8.51108822,制造业,深圳,主板
002020,京新药业,2004-07-15,8.6102914,6.56400768,制造业,深圳,主板
002021,*ST中捷,2004-07-15,12.05411823,12.05372391,制造业,深圳,主板
002022,科华生物,2004-07-21,5.14317177,5.14244052,制造业,深圳,主板
002023,海特高新,2004-07-21,7.40860235,7.40860235,制造业,深圳,主板
002024,ST易购,2004-07-21,93.10039655,93.01761455,批发零售,深圳,主板
002025,航天电器,2004-07-26,4.56870256,4.52561028,制造业,深圳,主板
002026,山东威达,2004-07-27,4.45550168,4.28011978,制造业,深圳,主板
002027,分众传媒,2004-08-04,144.42199726,144.42199726,商务服务,深圳,主板
002028,思源电气,2004-08-05,7.73982232,6.02405661,制造业,深圳,主板
002029,七 匹 狼,2004-08-06,7.5567,7.16052422,制造业,深圳,主板
002030,达安基因,2004-08-09,14.03446032,14.03446032,制造业,深圳,主板
002031,巨轮智能,2004-08-16,21.9939567,19.82245513,制造业,深圳,主板
002032,苏 泊 尔,2004-08-17,8.06708657,8.0453734,制造业,深圳,主板
002033,丽江股份,2004-08-25,5.49490711,5.49480181,公共环保,深圳,主板
002034,旺能环境,2004-08-26,4.29496165,4.26667377,水电煤气,深圳,主板
002035,华帝股份,2004-09-01,8.47653618,7.80523042,制造业,深圳,主板
002036,联创电子,2004-09-03,10.6855932,10.53402501,制造业,深圳,主板
002037,保利联合,2004-09-08,4.83883566,4.83883566,制造业,深圳,主板
002038,双鹭药业,2004-09-09,10.2735,8.51515644,制造业,深圳,主板
002039,黔源电力,2005-03-03,4.27558126,4.27558126,水电煤气,深圳,主板
002040,南 京 港,2005-03-25,4.9069469,4.839668,运输仓储,深圳,主板
002041,登海种业,2005-04-18,8.8,8.8,农林牧渔,深圳,主板
002042,华孚时尚,2005-04-27,17.00681355,17.00681355,制造业,深圳,主板
002043,兔 宝 宝,2005-05-10,8.39146372,7.29685647,制造业,深圳,主板
002044,美年健康,2005-05-18,39.14253923,38.71855751,卫生,深圳,主板
002045,国光电器,2005-05-23,5.68102832,4.67733663,制造业,深圳,主板
002046,国机精工,2005-05-26,5.28957865,5.24349078,制造业,深圳,主板
002047,宝鹰股份,2005-05-31,15.16248693,13.4121994,建筑业,深圳,主板
002048,宁波华翔,2005-06-03,8.14095508,5.22213012,制造业,深圳,主板
002049,紫光国微,2005-06-06,8.4962016,8.4947031,制造业,深圳,主板
002050,三花智控,2005-06-07,37.32615535,36.90344033,制造业,深圳,主板
002051,中工国际,2006-06-19,12.37408937,12.37090423,建筑业,深圳,主板
002052,ST同洲,2006-06-27,7.45959694,7.45959694,制造业,深圳,主板
002053,云南能投,2006-06-27,9.20729464,8.52212228,制造业,深圳,主板
002054,德美化工,2006-07-25,4.82115452,3.83094002,制造业,深圳,主板
002055,得润电子,2006-07-25,6.04490017,5.89347635,制造业,深圳,主板
002056,横店东磁,2006-08-02,16.26712074,16.25058009,制造业,深圳,主板
002057,中钢天源,2006-08-02,7.59047776,7.46187776,制造业,深圳,主板
002058,威尔泰,2006-08-02,1.43448332,1.43117781,制造业,深圳,主板
002059,云南旅游,2006-08-10,10.12434813,9.43861051,公共环保,深圳,主板
002060,广东建工,2006-08-10,37.54393242,15.6280266,建筑业,深圳,主板
002061,浙江交科,2006-08-16,25.991379,25.991379,建筑业,深圳,主板
002062,宏润建设,2006-08-16,11.025,9.89930037,建筑业,深圳,主板
002063,远光软件,2006-08-23,19.05096,17.5468763,信息技术,深圳,主板
